MRA_term,Modified_term,SearcherReturned_term,State,Rank
Marginal zone lymphoma stage III,Marginal zone lymphoma stage III,Marginal zone lymphoma stage II,Unmatched,1st
Marginal zone lymphoma stage IV,Marginal zone lymphoma stage IV,Marginal zone lymphoma stage II,Unmatched,1st
Foetal anaemia,Foetal anaemia,Portal pyaemia,Unmatched,1st
Anti factor X activity abnormal,Anti factor X activity abnormal,Anti factor X activity normal,Unmatched,1st
Anti factor X activity decreased,Anti factor X activity decreased,Anti factor X activity increased,Unmatched,1st
Inflammatory marker decreased,Inflammatory marker decreased,Inflammatory marker increased,Unmatched,1st
Liver function test increased,Liver function test increased,Liver function test decreased,Unmatched,1st
Rett syndrome,Rett syndrome,CREST syndrome,Unmatched,1st
Prohormone brain natriuretic peptide decreased,Prohormone brain natriuretic peptide decreased,Prohormone brain natriuretic peptide increased,Unmatched,1st
Omental necrosis,Omental necrosis,Dental necrosis,Unmatched,1st
Procalcitonin decreased,Procalcitonin decreased,Procalcitonin increased,Unmatched,1st
Procalcitonin normal,Procalcitonin normal,Procalcitonin abnormal,Unmatched,1st
Perineal disorder,Perineal disorder,Peritoneal disorder,Unmatched,1st
Total complement activity increased,Total complement activity increased,Total complement activity decreased,Unmatched,1st
H2N2 influenza,H2N2 influenza,H1N1 influenza,Unmatched,1st
Foetal biophysical profile score abnormal,Foetal biophysical profile score abnormal,Foetal biophysical profile score normal,Unmatched,1st
Peak nasal inspiratory flow decreased,Peak nasal inspiratory flow decreased,Peak nasal inspiratory flow increased,Unmatched,1st
Peak nasal inspiratory flow normal,Peak nasal inspiratory flow normal,Peak nasal inspiratory flow abnormal,Unmatched,1st
Magnetic resonance imaging normal,Magnetic resonance imaging normal,Magnetic resonance imaging abnormal,Unmatched,1st
Adjusted calcium increased,Adjusted calcium increased,Adjusted calcium decreased,Unmatched,1st
Tidal volume abnormal,Tidal volume abnormal,Tidal volume normal,Unmatched,1st
Tidal volume increased,Tidal volume increased,Tidal volume decreased,Unmatched,1st
Dental paraesthesia,Dental paraesthesia,Genital paraesthesia,Unmatched,1st
NUT gene mutation,NUT gene mutation,RET gene mutation,Unmatched,1st
Biopsy gallbladder abnormal,Biopsy gallbladder abnormal,Biopsy gallbladder normal,Unmatched,1st
Intestinal angioma,Intestinal angioma,Intestinal angina,Unmatched,1st
CD8 lymphocyte percentage decreased,CD8 lymphocyte percentage decreased,CD4 lymphocyte percentage decreased,Unmatched,1st
CD8 lymphocyte percentage increased,CD8 lymphocyte percentage increased,CD4 lymphocyte percentage decreased,Unmatched,1st
CD4 lymphocyte percentage increased,CD4 lymphocyte percentage increased,CD4 lymphocyte percentage decreased,Unmatched,1st
Skin culture,Skin culture,Vein rupture,Unmatched,1st
Antemortem blood drug level abnormal,Antemortem blood drug level abnormal,Antemortem blood drug level normal,Unmatched,1st
Antemortem blood drug level decreased,Antemortem blood drug level decreased,Antemortem blood drug level increased,Unmatched,1st
Postmortem blood drug level abnormal,Postmortem blood drug level abnormal,Postmortem blood drug level normal,Unmatched,1st
Postmortem blood drug level decreased,Postmortem blood drug level decreased,Postmortem blood drug level increased,Unmatched,1st
B-lymphocyte count abnormal,B-lymphocyte count abnormal,T-lymphocyte count normal,Unmatched,1st
Nasal injury,Nasal injury,Anal injury,Unmatched,1st
Bacterial ureteritis,Bacterial ureteritis,Bacterial urethritis,Unmatched,1st
Ultrasound pancreas normal,Ultrasound pancreas normal,Ultrasound pancreas abnormal,Unmatched,1st
Factor Xa activity increased,Factor Xa activity increased,Factor Xa activity decreased,Unmatched,1st
Factor Xa activity normal,Factor Xa activity normal,Factor Xa activity abnormal,Unmatched,1st
Limb girth decreased,Limb girth decreased,Limb girth increased,Unmatched,1st
MLASA syndrome,MLASA syndrome,MELAS syndrome,Unmatched,1st
Urine glucose/creatinine ratio decreased,Urine glucose/creatinine ratio decreased,Urine glucose/creatinine ratio increased,Unmatched,1st
Wall motion score index abnormal,Wall motion score index abnormal,Wall motion score index normal,Unmatched,1st
Respiratory sinus arrhythmia magnitude decreased,Respiratory sinus arrhythmia magnitude decreased,Respiratory sinus arrhythmia magnitude increased,Unmatched,1st
Lymphoid tissue hypoplasia,Lymphoid tissue hypoplasia,Lymphoid tissue hyperplasia,Unmatched,1st
Transvalvular pressure gradient abnormal,Transvalvular pressure gradient abnormal,Transvalvular pressure gradient normal,Unmatched,1st
Transvalvular pressure gradient decreased,Transvalvular pressure gradient decreased,Transvalvular pressure gradient increased,Unmatched,1st
Red ear syndrome,Red ear syndrome,Red man syndrome,Unmatched,1st
Immunoreactive trypsinogen decreased,Immunoreactive trypsinogen decreased,Immunoreactive trypsinogen increased,Unmatched,1st
Therapeutic product effective for unapproved indication,Therapeutic product effective for unapproved indication,Therapeutic product ineffective for unapproved indication,Unmatched,1st
Drug effective for unapproved indication,Drug effective for unapproved indication,Drug ineffective for unapproved indication,Unmatched,1st
Swollen joint count decreased,Swollen joint count decreased,Swollen joint count increased,Unmatched,1st
Tender joint count decreased,Tender joint count decreased,Tender joint count increased,Unmatched,1st
Psoriasis area severity index decreased,Psoriasis area severity index decreased,Psoriasis area severity index increased,Unmatched,1st
Waist circumference decreased,Waist circumference decreased,Waist circumference increased,Unmatched,1st
Pharyngeal polypectomy,Pharyngeal polypectomy,Laryngeal polypectomy,Unmatched,1st
NMP22 test abnormal,NMP22 test abnormal,NMP22 test normal,Unmatched,1st
Carbon dioxide combining power increased,Carbon dioxide combining power increased,Carbon dioxide combining power decreased,Unmatched,1st
Serum procollagen type III N-terminal propeptide decreased,Serum procollagen type III N-terminal propeptide decreased,Serum procollagen type III N-terminal propeptide increased,Unmatched,1st
Serum procollagen type I N-terminal propeptide decreased,Serum procollagen type I N-terminal propeptide decreased,Serum procollagen type I N-terminal propeptide increased,Unmatched,1st
Device effect increased,Device effect increased,Device effect decreased,Unmatched,1st
Hepatic hamartoma,Hepatic hamartoma,Hepatic haematoma,Unmatched,1st
Perfusion brain scan normal,Perfusion brain scan normal,Perfusion brain scan abnormal,Unmatched,1st
Empty nest syndrome,Empty nest syndrome,Empty nose syndrome,Unmatched,1st
Fractional exhaled nitric oxide normal,Fractional exhaled nitric oxide normal,Fractional exhaled nitric oxide abnormal,Unmatched,1st
Diffusion-weighted brain MRI normal,Diffusion-weighted brain MRI normal,Diffusion-weighted brain MRI abnormal,Unmatched,1st
Nail aplasia,Nail aplasia,Gait apraxia,Unmatched,1st
Congenital anosmia,Congenital anosmia,Congenital anaemia,Unmatched,1st
Benzodiazepine drug level decreased,Benzodiazepine drug level decreased,Benzodiazepine drug level increased,Unmatched,1st
Neuropathy vitamin B12 deficiency,Neuropathy vitamin B12 deficiency,Neuropathy vitamin B6 deficiency,Unmatched,1st
Clinical dementia rating scale score abnormal,Clinical dementia rating scale score abnormal,Clinical dementia rating scale score normal,Unmatched,1st
X-ray dental normal,X-ray dental normal,X-ray dental abnormal,Unmatched,1st
Paranasal sinus hyposecretion,Paranasal sinus hyposecretion,Paranasal sinus hypersecretion,Unmatched,1st
Eyelash hypopigmentation,Eyelash hypopigmentation,Eyelash hyperpigmentation,Unmatched,1st
Trisomy 4p,Trisomy 4p,Trisomy 11,Unmatched,1st
Paternal exposure during pregnancy,Paternal exposure during pregnancy,Maternal exposure during pregnancy,Unmatched,1st
Paternal exposure timing unspecified,Paternal exposure timing unspecified,Maternal exposure timing unspecified,Unmatched,1st
Paternal exposure before pregnancy,Paternal exposure before pregnancy,Maternal exposure before pregnancy,Unmatched,1st
CSF volume decreased,CSF volume decreased,CSF volume increased,Unmatched,1st
Frasier syndrome,Frasier syndrome,Fraser syndrome,Unmatched,1st
Ubiquinone increased,Ubiquinone increased,Ubiquinone decreased,Unmatched,1st
Reoviral infection,Reoviral infection,Retroviral infection,Unmatched,1st
HLA-B*5701 assay negative,HLA-B*5701 assay negative,HLA-B*5801 assay negative,Unmatched,1st
Portogram,Portogram,Aortogram,Unmatched,1st
Removal of external fixation,Removal of external fixation,Removal of internal fixation,Unmatched,1st
Carbohydrate antigen 72-4,Carbohydrate antigen 72-4,Carbohydrate antigen 19-9,Unmatched,1st
Alloimmune hepatitis,Alloimmune hepatitis,Autoimmune hepatitis,Unmatched,1st
Renal artery restenosis,Renal artery restenosis,Renal artery stenosis,Unmatched,1st
Slow vital capacity normal,Slow vital capacity normal,Slow vital capacity abnormal,Unmatched,1st
Slow vital capacity decreased,Slow vital capacity decreased,Slow vital capacity increased,Unmatched,1st
Uterine cervix hyperplasia,Uterine cervix hyperplasia,Uterine cervix hypoplasia,Unmatched,1st
JC polyomavirus test,JC polyomavirus test,BK polyomavirus test,Unmatched,1st
Toe brachial index decreased,Toe brachial index decreased,Toe brachial index increased,Unmatched,1st
Toe brachial index normal,Toe brachial index normal,Toe brachial index abnormal,Unmatched,1st
Beta globin abnormal,Beta globin abnormal,Beta globulin abnormal,Unmatched,1st
Norovirus test,Norovirus test,Oncovirus test,Unmatched,1st
Snapping hip syndrome,Snapping hip syndrome,Slipping rib syndrome,Unmatched,1st
Tartrate-resistant acid phosphatase increased,Tartrate-resistant acid phosphatase increased,Tartrate-resistant acid phosphatase decreased,Unmatched,1st
DOOR syndrome,DOOR syndrome,Good syndrome,Unmatched,1st
HTLV test,HTLV test,HIV test,Unmatched,1st
HTLV-1 test,HTLV-1 test,HTLV-2 test,Unmatched,1st
Flap necrosis,Flap necrosis,Fat necrosis,Unmatched,1st
Cranial nerve decompression,Cranial nerve decompression,Radial nerve compression,Unmatched,1st
Gallbladder hypofunction,Gallbladder hypofunction,Gallbladder hyperfunction,Unmatched,1st
Granulocyte-colony stimulating factor level increased,Granulocyte-colony stimulating factor level increased,Granulocyte-colony stimulating factor level decreased,Unmatched,1st
Digestive enzyme decreased,Digestive enzyme decreased,Digestive enzyme increased,Unmatched,1st
Digestive enzyme normal,Digestive enzyme normal,Digestive enzyme abnormal,Unmatched,1st
BPES syndrome,BPES syndrome,IPEX syndrome,Unmatched,1st
H3N2 influenza,H3N2 influenza,H1N1 influenza,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (BALT type),Extranodal marginal zone B-cell lymphoma (BALT type),Extranodal marginal zone B-cell lymphoma (MALT type),Unmatched,1st
Renal disorder prophylaxis,Renal disorder prophylaxis,Dental disorder prophylaxis,Unmatched,1st
Inhibin A decreased,Inhibin A decreased,Inhibin A increased,Unmatched,1st
Inhibin B decreased,Inhibin B decreased,Inhibin A increased,Unmatched,1st
Inhibin B increased,Inhibin B increased,Inhibin A increased,Unmatched,1st
Retinal vein varices,Retinal vein varices,Renal vein varices,Unmatched,1st
Inhibin A,Inhibin A,Inhibin B,Unmatched,1st
Natural killer cell activity decreased,Natural killer cell activity decreased,Natural killer cell activity increased,Unmatched,1st
Natural killer cell activity normal,Natural killer cell activity normal,Natural killer cell activity abnormal,Unmatched,1st
Unicuspid aortic valve,Unicuspid aortic valve,Bicuspid aortic valve,Unmatched,1st
Incision site fibrosis,Incision site fibrosis,Infusion site fibrosis,Unmatched,1st
Chemokine decreased,Chemokine decreased,Chemokine increased,Unmatched,1st
Glucosylsphingosine decreased,Glucosylsphingosine decreased,Glucosylsphingosine increased,Unmatched,1st
Glucosylsphingosine normal,Glucosylsphingosine normal,Glucosylsphingosine abnormal,Unmatched,1st
Mucopolysaccharidosis IX,Mucopolysaccharidosis IX,Mucopolysaccharidosis IV,Unmatched,1st
Eye pH abnormal,Eye pH abnormal,Eye pH normal,Unmatched,1st
Eye pH increased,Eye pH increased,Eye pH decreased,Unmatched,1st
Anti-transglutaminase antibody decreased,Anti-transglutaminase antibody decreased,Anti-transglutaminase antibody increased,Unmatched,1st
Modified Rodnan skin score abnormal,Modified Rodnan skin score abnormal,Modified Rodnan skin score normal,Unmatched,1st
Gaming disorder,Gaming disorder,Eating disorder,Unmatched,1st
Trisomy 16,Trisomy 16,Trisomy 11,Unmatched,1st
Tracheal abscess,Tracheal abscess,Urachal abscess,Unmatched,1st
Senile xerosis,Senile xerosis,Penile necrosis,Unmatched,1st
CYP3A4 gene status assay,CYP3A4 gene status assay,CYP1A2 gene status assay,Unmatched,1st
CYP3A4 polymorphism,CYP3A4 polymorphism,CYP1A2 polymorphism,Unmatched,1st
Retinoscopy abnormal,Retinoscopy abnormal,Retinoscopy normal,Unmatched,1st
Mononuclear cell count decreased,Mononuclear cell count decreased,Mononuclear cell count increased,Unmatched,1st
Urethral necrosis,Urethral necrosis,Ureteral necrosis,Unmatched,1st
Carbohydrate antigen 72-4 increased,Carbohydrate antigen 72-4 increased,Carbohydrate antigen 15-3 increased,Unmatched,1st
Heart rate variability decreased,Heart rate variability decreased,Heart rate variability increased,Unmatched,1st
Genital dysaesthesia,Genital dysaesthesia,Dental dysaesthesia,Unmatched,1st
Therapeutic product effect increased,Therapeutic product effect increased,Therapeutic product effect decreased,Unmatched,1st
Incision site discharge,Incision site discharge,Infusion site discharge,Unmatched,1st
Left atrial volume increased,Left atrial volume increased,Left atrial volume decreased,Unmatched,1st
Investigation normal,Investigation normal,Investigation abnormal,Unmatched,1st
Hyperaesthesia teeth,Hyperaesthesia teeth,Hypoaesthesia teeth,Unmatched,1st
Hyperresponsive to stimuli,Hyperresponsive to stimuli,Hyporesponsive to stimuli,Unmatched,1st
Infusion site eschar,Infusion site eschar,Infusion site scar,Unmatched,1st
Anaesthesia oral,Anaesthesia oral,Paraesthesia oral,Unmatched,1st
Pulmonary imaging procedure abnormal,Pulmonary imaging procedure abnormal,Pulmonary imaging procedure normal,Unmatched,1st
Rectal dysplasia,Rectal dysplasia,Renal dysplasia,Unmatched,1st
Incision site paraesthesia,Incision site paraesthesia,Infusion site paraesthesia,Unmatched,1st
Acquired factor IX deficiency,Acquired factor IX deficiency,Acquired factor XI deficiency,Unmatched,1st
Anaesthesia eye,Anaesthesia eye,Paraesthesia ear,Unmatched,1st
Hyperaesthesia eye,Hyperaesthesia eye,Hypoaesthesia eye,Unmatched,1st
Muscle strength abnormal,Muscle strength abnormal,Muscle strength normal,Unmatched,1st
Urinary CD4 lymphocytes decreased,Urinary CD4 lymphocytes decreased,Urinary CD4 lymphocytes increased,Unmatched,1st
Iliac artery restenosis,Iliac artery restenosis,Iliac artery stenosis,Unmatched,1st
Glycated albumin decreased,Glycated albumin decreased,Glycated albumin increased,Unmatched,1st
Genital disorder,Genital disorder,Mental disorder,Unmatched,1st
Computerised tomogram pancreas abnormal,Computerised tomogram pancreas abnormal,Computerised tomogram pancreas normal,Unmatched,1st
TORCH infection,TORCH infection,Tooth infection,Unmatched,1st
