MRA_term,Modified_term,State
Peripheral primitive neuroectodermal bone tumour,percphearl rsprimitive neurotecodermabl bofne utmour,NO return
Peripheral primitive neuroectodermal bone tumour,pepheral pbimitise neurocetdprmal bne tuomur,NO return
Peripheral primitive neuroectodermal bone tumour,periphear rpioitive nureokctodermal bne tumur,NO return
Peripheral primitive neuroectodermal bone tumour,eperipherl prmitiev neuroectoedmrla uone tuour,NO return
Peripheral primitive neuroectodermal bone tumour,perpiyeral primbticve eeroectoderml obne tuour,NO return
Anaplastic oligodendroglioma,aanplasitc oliodendrosliova,NO return
Anaplastic oligodendroglioma,narplastic oligodenzorogliom,NO return
Anaplastic oligodendroglioma,nawlastic xoligodndrolioma,NO return
Anaplastic oligodendroglioma,anapoatsic oliigoxdendrgolioma,NO return
Anaplastic oligodendroglioma,naplastii kojgiodendroglioma,NO return
Oligoastrocytoma,oligoakstrolyotma,NO return
Oligoastrocytoma,iogoastrocytomo,NO return
Oligoastrocytoma,loigoasmrocytoqma,NO return
Oligoastrocytoma,oligatjocytoma,NO return
Oligoastrocytoma,olikgoastroctyoam,NO return
Plasma cell myeloma in remission,plasam cel myweloma in remissinqo,NO return
Dedifferentiated liposarcoma,dedifeoentiaqted liposaroxa,NO return
Dedifferentiated liposarcoma,dedpiffereneiatd liposadcofa,NO return
Dedifferentiated liposarcoma,yedifferenrited lipusaorcoma,NO return
Dedifferentiated liposarcoma,dedfefirentiated fpiosarcoma,NO return
Dedifferentiated liposarcoma,dedifderentaiatved lipoasrcqma,NO return
Round cell liposarcoma,roun clll lipoapsrcoma,NO return
Peripheral primitive neuroectodermal tumour of soft tissue,periaphepal primtiivy enuroecjodeumal utmour of sft gissue,NO return
Peripheral primitive neuroectodermal tumour of soft tissue,perphearl primiztie neuroecthioderal tumuor of sof gtissue,NO return
Peripheral primitive neuroectodermal tumour of soft tissue,periphezrla pritiitve pneurrecgodermal utmour of sofqt tisgsue,NO return
Peripheral primitive neuroectodermal tumour of soft tissue,kperdpheral picmitive neuroectodertm tukmour of svft tisue,NO return
Peripheral primitive neuroectodermal tumour of soft tissue,peripherpla ximitive neucroectobermla utmour of oft tgssue,NO return
Adrenocorticotropic hormone deficiency,adrenocortioctporpic hormoane edficienc,NO return
Adrenocorticotropic hormone deficiency,arenocvrticotropip horumone deqilciency,NO return
Adrenocorticotropic hormone deficiency,adrenocorticoftxropc hormovne defisciecy,NO return
Adrenocorticotropic hormone deficiency,adrenoortyicotrpoic zormone edyiciency,NO return
Adrenocorticotropic hormone deficiency,adernoiortiuotropic chormone edficeincy,NO return
Infantile cortical hyperostosis,ifnntile cotical hypesrtosis,NO return
Congenital intestinal obstruction,cozgenetal ntestinla obtwsruction,NO return
Haemochromatosis trait,hatmochromatoisf trkit,NO return
Haemochromatosis trait,hemcohromtosis traiq,NO return
Haemochromatosis trait,haeochromgatosi trat,NO return
Haemochromatosis trait,hameochromlatosit tzrait,NO return
Haemochromatosis trait,hagemicrhomatosis rtait,NO return
Somatotropin stimulation test,somatotronp stimulatni tnest,NO return
Hepatitis A antigen negative,eghpatitis a anigen negtive,NO return
Gastrointestinal dilation procedure,gzstroinestinla dilaation rvocedure,NO return
Gastrointestinal dilation procedure,astroinestinad diltion proedue,NO return
Gastrointestinal dilation procedure,gasrointesinla dilatin procudeure,NO return
Gastrointestinal dilation procedure,gastrointteinl dpilation pvoedure,NO return
Gastrointestinal dilation procedure,gfystrointestijal dilapion prcoeudre,NO return
Reversible cerebral vasoconstriction syndrome,reserisble cerebra vasocsntrictin syndrme,NO return
Reversible cerebral vasoconstriction syndrome,redveysible cerebrl rvasocostrictiron ysndrome,NO return
Reversible cerebral vasoconstriction syndrome,revresivle cwerebral vsoconpgtriction syndrsome,NO return
Reversible cerebral vasoconstriction syndrome,erverisble creebral vasoconrbiction syndrame,NO return
Reversible cerebral vasoconstriction syndrome,reversihlbe cerbral vazoconstricoino sywdrome,NO return
Ovarian germ cell choriocarcinoma,ovraian egrm cvell chorriocauhcinoma,NO return
Ovarian germ cell choriocarcinoma,ovaian egrm cel chporiocaircinomoa,NO return
Ovarian germ cell choriocarcinoma,ovarixn wgerm cello choricarinoam,NO return
Ovarian germ cell choriocarcinoma,ovartian zerm ecll moriocarcnoma,NO return
Ovarian germ cell choriocarcinoma,voarian geru cwell chworiocrrcinyoma,NO return
Ovarian clear cell carcinoma,ovarimn clhar cxell rccinoma,NO return
Pancreastatin decreased,pancraestetin dereceased,NO return
Tracheobronchial stent removal,uryacheobronhial stnet removla,NO return
Tracheobronchial stent removal,tracheohbrnbchial stenta remval,NO return
Tracheobronchial stent removal,trbhceobroncqhial stqent remoaal,NO return
Tracheobronchial stent removal,tracheoobrncnhial stetn removval,NO return
Tracheobronchial stent removal,trachebowonmchial stnet rbemoval,NO return
Exposure to contaminated water,sexposure to contanmated watre,NO return
Nonkeratinising carcinoma of nasopharynx,monkeratinosin carciinoam of aspoharynx,NO return
Nonkeratinising carcinoma of nasopharynx,nqnkenratniising crcnoma of nasopcaryax,NO return
Nonkeratinising carcinoma of nasopharynx,nnoqkeratinisina cacriroma of hnanopharynx,NO return
Nonkeratinising carcinoma of nasopharynx,nfonkeratiaisintg xcarcnoma of nawsophaynx,NO return
Nonkeratinising carcinoma of nasopharynx,nonyyeratinisiung acrcinmoa of nasgopharynm,NO return
Undifferentiated nasopharyngeal carcinoma,ndifferetiatde naospharynrgeal cajcninoma,NO return
Undifferentiated nasopharyngeal carcinoma,unditfefrenitated nasoahryngeal carcimoa,NO return
Undifferentiated nasopharyngeal carcinoma,undkifferentiavteed naspoharybngeal carcnimoa,NO return
Undifferentiated nasopharyngeal carcinoma,yudifferentated nasopxharyngeyl carceoma,NO return
Undifferentiated nasopharyngeal carcinoma,undfiferethiated nasopharsyngela chacinoma,NO return
Post procedural contusion,pobt procedulr cntusino,NO return
Genital contusion,ggnital nctusion,NO return
Undifferentiated carcinoma of colon,undiffeentiaxtod ocarcinomt of colyon,NO return
Undifferentiated carcinoma of colon,undiferetnited carenioma of cooln,NO return
Undifferentiated carcinoma of colon,udiferentated uarcinwma of coln,NO return
Undifferentiated carcinoma of colon,nudiffeentited cercixoma of cblon,NO return
Undifferentiated carcinoma of colon,unibfferentiateld cracinoa of colo,NO return
Pancreatoblastoma,panrcetaoilastoma,NO return
Pancreatoblastoma,jacnreatobsastoma,NO return
Pancreatoblastoma,pancreatwbolasboma,NO return
Pancreatoblastoma,pancrpatolstoma,NO return
Pancreatoblastoma,poancreatoblxstyma,NO return
Implant site photosensitivity,implatnt sith photoecssitivity,NO return
Implant site photosensitivity,implanta iste nhotosensiivitb,NO return
Implant site photosensitivity,impnlant sixe ppotoslnsitiivty,NO return
Implant site photosensitivity,iamplant sitye photohensitiviyc,NO return
Implant site photosensitivity,implnt stie pihxosensitivity,NO return
Hydranencephaly,hydbarrnencephaly,NO return
Hydranencephaly,hydrunencephcaaly,NO return
Hydranencephaly,hyvdraneocepaly,NO return
Hydranencephaly,hyrdanenjephly,NO return
Hydranencephaly,hyrdajencephay,NO return
Acute undifferentiated leukaemia,agute undifffrenttatd leukamea,NO return
Acute undifferentiated leukaemia,vacute undzfereftiated dleuaemia,NO return
Acute undifferentiated leukaemia,actue undofferefiated leaemia,NO return
Acute undifferentiated leukaemia,acut undmifferentialde leuaknemia,NO return
Acute undifferentiated leukaemia,acuts undiffeertiatd leakemia,NO return
Abdominal lymphadenopathy,abiodminal ylmpuadenbpathy,NO return
Abdominal lymphadenopathy,abdomna ympldaenopathy,NO return
Abdominal lymphadenopathy,afdocminal lmyphadednopahty,NO return
Abdominal lymphadenopathy,abdpimnal lymphadeopnatyh,NO return
Abdominal lymphadenopathy,abdmonial lymmphaednopatyh,NO return
Hyperammonaemic crisis,hyperamhmrnaeimc cisis,NO return
Hyperammonaemic crisis,hyepramonaeric crrisis,NO return
Hyperammonaemic crisis,hycerammojamic crsiis,NO return
Hyperammonaemic crisis,hyprammaoemic crsiis,NO return
Hyperammonaemic crisis,hyperadjoanemic cisis,NO return
Mycobacterial peritonitis,mycobacteical peritnroitis,NO return
Hodgkin's disease nodular sclerosis stage I,hodgkjn' disaese nmdular sclergossi tage i,NO return
Spinal subdural haemorrhage,spiwal subdurla haemorhsrage,NO return
Intracranial artery dissection,njitracranial artero dssectifn,NO return
Intracranial artery dissection,intagrcranial artey disetion,NO return
Dermatofibrosarcoma protuberans metastatic,dermaothfibrosaercoma prvtubetans metastagiw,NO return
Dermatofibrosarcoma protuberans metastatic,edrmltofibrosqrcoma protuteras metmstaitc,NO return
Dermatofibrosarcoma protuberans metastatic,dermatofizorswrcoma protmbeuans metatvtic,NO return
Dermatofibrosarcoma protuberans metastatic,dermatozfibrosarcjhoma pgrtuberans netastaitc,NO return
Dermatofibrosarcoma protuberans metastatic,dmatofibrosacroma protusberansm emtaszatic,NO return
Instillation site hypersensitivity,instilatioa fite hypeksenjitviity,NO return
Instillation site hypersensitivity,instilaiton stie hypresnistivity,NO return
Instillation site hypersensitivity,nistillahion ste yqperzsensitivity,NO return
Instillation site hypersensitivity,insgtillatino nite hypvrsnesitlvity,NO return
Instillation site hypersensitivity,inhsltillation zsite hyprensiitvity,NO return
Instillation site bruise,instillaotn sirte uruise,NO return
Pulmonary lymphangiectasia,uplmnoary lyphangeiecatsia,NO return
Pulmonary lymphangiectasia,puyqmonary lymhangiectansim,NO return
Pulmonary lymphangiectasia,puulonary lymphnageiecpasia,NO return
Pulmonary lymphangiectasia,pulmxnagry mphangieictasia,NO return
Pulmonary lymphangiectasia,puljmoanry lymyphanglectaesia,NO return
Therapeutic drug monitoring analysis not performed,etrapeutic doug monitorievng analuysis mot eperfomred,NO return
Acquired acrodermatitis enteropathica,acquited acroefdrmatitis enteryopathiac,NO return
Musculoskeletal injury,muculomkeeltal injrury,NO return
Musculoskeletal injury,musculokewteal innjury,NO return
Musculoskeletal injury,wmuscluloskeleal ijury,NO return
Musculoskeletal injury,mbsuculskeletal injur,NO return
Musculoskeletal injury,usdulostkeletal inujry,NO return
Post pneumonectomy syndrome,posa pneounectomy syjdrome,NO return
Post pneumonectomy syndrome,pobt pnuremonectomy syndrme,NO return
Pneumocystis jirovecii pneumonia,pneumocysst joiroveici penuonia,NO return
Product physical consistency issue,prodcut physicla consiesncy isseu,NO return
Inhibiting antibodies negative,inhibmtiing antiboicdes negatiev,NO return
Lenticulostriatal vasculopathy,leniiculostiritaal asuclopathy,NO return
Lenticulostriatal vasculopathy,letnculostriaal vascopathy,NO return
Lenticulostriatal vasculopathy,lentiuculossriata vascblowpathy,NO return
Lenticulostriatal vasculopathy,enticulojstritatal vasculpnathy,NO return
Lenticulostriatal vasculopathy,leptniculostriotal ascuopathy,NO return
Acid haemolysin test negative,acbd hamheolysin tets negateive,NO return
Autoimmune haemolytic anaemia,automwimune haeqolytio anaomia,NO return
Radioembolisation,radimobolisatisn,NO return
Radioembolisation,radboembomlisationw,NO return
Radioembolisation,radiofmbolisaitno,NO return
Radioembolisation,rdoioembylisation,NO return
Radioembolisation,ardioembolgsationo,NO return
Jejunocolostomy,xeunocolostooy,NO return
Jejunocolostomy,jxejcnocoolstomy,NO return
Jejunocolostomy,jejunocolotmo,NO return
Jejunocolostomy,jejunocoesotoym,NO return
Jejunocolostomy,jejnuocolostoyw,NO return
Hypocarnitinaemia,hypaornitinaemai,NO return
Hypocarnitinaemia,yhpocarnitineima,NO return
Hypocarnitinaemia,hyphccarnitindemia,NO return
Hypocarnitinaemia,ypocazrnitinamia,NO return
Hypocarnitinaemia,jyiocdarnitinaemia,NO return
Device telemetry issue,devce telemrey isseu,NO return
Epicanthoplasty,epcianthoplasst,NO return
Epicanthoplasty,euicantohplasy,NO return
Epicanthoplasty,epiacnhtoplastzy,NO return
Epicanthoplasty,epciagzthoplasty,NO return
Epicanthoplasty,picanthfplaslty,NO return
Catheter site hypersensitivity,cathter stie hyphesrensiitvity,NO return
Catheter site hypersensitivity,scatheter qite hyeuprsensitiviy,NO return
Catheter site hypersensitivity,atheter iste hypersensiitvuy,NO return
Catheter site hypersensitivity,actheter siet hypebrsnesiticvity,NO return
Catheter site hypersensitivity,cathxeter sije hypersesnitgivityy,NO return
Disturbance of thermoregulation of newborn,disturbacc of therfmroeulation of newobrn,NO return
Disturbance of thermoregulation of newborn,ditrbance of htermoergultaion of neowborn,NO return
Disturbance of thermoregulation of newborn,pisturabnce of theromregualion of newbrn,NO return
Disturbance of thermoregulation of newborn,disttubbance of thermreguxtion of newbora,NO return
Disturbance of thermoregulation of newborn,dwistutrbance of therdorenglation of newboorn,NO return
Neonatal gastrointestinal haemorrhage,eonatal gastrintesttiqal haemkorrhmge,NO return
Neonatal gastrointestinal haemorrhage,neovnatal gastroibtesitnhal haeemrrhage,NO return
Neonatal gastrointestinal haemorrhage,neonhtal giastroingewstinal heamorrhaeg,NO return
Neonatal gastrointestinal haemorrhage,neonatil gastrointgestxnla haemnrhage,NO return
Neonatal gastrointestinal haemorrhage,neontal gstrointnestinval haemrorhge,NO return
Vascular catheterisation,vasculra cathevteisatqon,NO return
Vascular catheterisation,vascuar cathterisatoid,NO return
Vascular catheterisation,avscular cathetlebrijsation,NO return
Vascular catheterisation,vascualr cathemeristiaon,NO return
Vascular catheterisation,vashular catyhederisatioa,NO return
Stricturoplasty,stricwburoplasy,NO return
Stricturoplasty,syricturoplatyq,NO return
Stricturoplasty,strbicurolpasty,NO return
Stricturoplasty,stritcuroapsty,NO return
Stricturoplasty,ltrixctruoplasty,NO return
Pseudomonas aeruginosa meningitis,pseuoedmonas aehruginosb mennegitis,NO return
Gastrointestinal stoma output increased,gagsmrointesitnal tsoma ouytput increesd,NO return
Gastrointestinal stoma output increased,gastrointtsnal stompa cutput nicleased,NO return
Gastrointestinal stoma output increased,gatrointedinal tsoma osutput uicnreased,NO return
Gastrointestinal stoma output increased,gstrointsetial stma outjput icraesed,NO return
Gastrointestinal stoma output increased,agstroigtestianl stona utput ncreaswd,NO return
Gastrointestinal stoma output decreased,pgastroxintectinal stioma qutput decraesedi,NO return
Gastrointestinal stoma output decreased,dgawtzrointestinal stomua uotput decseabsed,NO return
Gastrointestinal stoma output decreased,gastsoiintetinal sotma utput decersaed,NO return
Gastrointestinal stoma output decreased,rastyrointetsinal stmoa outputw edcretased,NO return
Gastrointestinal stoma output decreased,gastrintesincal stosa otuput deccreasde,NO return
Gastrointestinal stoma output abnormal,sjstroineestinal hstoma outpuzt amnormal,NO return
Gastrointestinal stoma output abnormal,gsatfrpintestinal stomx otput anormal,NO return
Gastrointestinal stoma output abnormal,gstraointesteinal stma hutput abnormalo,NO return
Gastrointestinal stoma output abnormal,gstroinzesitnal stomk outptu abnrmal,NO return
Gastrointestinal stoma output abnormal,gsartointestnal soma outfput bnormal,NO return
Varicella zoster gastritis,vricelli zostei gatvsritis,NO return
Herpes zoster pharyngitis,hjrpes zjoster pharyngist,NO return
Herpes simplex meningoencephalitis,herpew sipmlex xeningoenczkphalitis,NO return
Herpes simplex meningoencephalitis,erpes implex mneingoencephlaitsi,NO return
Herpes simplex meningoencephalitis,ehrpes siplex tneingoencephaliis,NO return
Herpes simplex meningoencephalitis,hereps limplex mefingoecepchalitis,NO return
Herpes simplex meningoencephalitis,herpeh sitplex mienngotencephalitis,NO return
