MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Salvage therapy,saver therapy,saver therapy,Low-level laser therapy,Unmatched,4th
Toe walking,toe walk,toe walk,Non-24-hour sleep-wake disorder,Unmatched,4th
Haemoglobin C,Hb c,hb c,Hepatitis B e antibody,Unmatched,4th
Gasping syndrome,pant syndrome,pant syndrome,Red man syndrome,Unmatched,4th
Gasping syndrome,heave syndrome,heave syndrome,Dropped head syndrome,Unmatched,4th
Gasping syndrome,gasp syndrome,gasp syndrome,Middle East respiratory syndrome,Unmatched,4th
Product deposit,product fix,product fix,Product use in unapproved indication,Unmatched,4th
Product commingling,product fuse,product fuse,Performance enhancing product use,Unmatched,4th
Product counterfeit,product fake,product fake,Product administered to patient of inappropriate age,Unmatched,4th
Product counterfeit,product forge,product forge,Product dosage form confusion,Unmatched,4th
Pulse volume decreased,beat volume decreased,beat volume decreased,Mean platelet volume decreased,Unmatched,4th
Bed sharing,bed deal,bed deal,Red cell distribution width,Unmatched,4th
Bed sharing,bed share,bed share,Bell shaped dose response relationship,Unmatched,4th
Urinary straining,urinary puree,urinary puree,Extragonadal primary seminoma (pure) stage III,Unmatched,4th
Tendon necrosis,sinew necrosis,sinew necrosis,Implant site necrosis,Unmatched,4th
Acquired gene mutation,get gene mutation,get gene mutation,C-kit gene mutation,Unmatched,4th
Testis cancer recurrent,ball cancer recurrent,ball cancer recurrent,Adenosquamous cell lung cancer recurrent,Unmatched,4th
Device issue,device effect,device effect,Device effect variable,Unmatched,4th
Product complaint,product ill,product ill,Product dose omission in error,Unmatched,4th
Bacillus test positive,B test positive,b test positive,SARS-CoV-1 test positive,Unmatched,4th
Tongue pruritus,spit pruritus,spit pruritus,Infusion site pruritus,Unmatched,4th
Streptococcus test,strep test,strep test,Cardiac stress test abnormal,Unmatched,4th
CSF immunoglobulin,csf Ig,csf ig,Transmission of an infectious agent via product,Unmatched,4th
Lens discolouration,lens stain,lens stain,Long-chain acyl-coenzyme A dehydrogenase deficiency,Unmatched,4th
Device inversion,device upend,device upend,Device end of service,Unmatched,4th
Hepatitis D virus test positive,hepatitis D virus test positive,hepatitis d virus test positive,Hepatitis E virus test positive,Unmatched,4th
Hepatitis D virus test positive,hepatitis d viral test positive,hepatitis d viral test positive,Hepatitis E virus test positive,Unmatched,4th
Hepatitis D virus test positive,hepatitis d virus tester positive,hepatitis d virus tester positive,Hepatitis E virus test positive,Unmatched,4th
Hepatitis D virus test positive,hepatitis d virus testee positive,hepatitis d virus testee positive,Hepatitis E virus test positive,Unmatched,4th
Band sensation,band wiz,band wiz,X-ray of pelvis and hip abnormal,Unmatched,4th
Band sensation,band sensify,band sensify,Hereditary motor and sensory neuropathy,Unmatched,4th
Band sensation,band ace,band ace,Hand and foot syndrome secondary to sickle cell anaemia,Unmatched,4th
Band sensation,band star,band star,Bone scan normal,Unmatched,4th
Menstruation normal,flow normal,flow normal,Clot retraction abnormal,Unmatched,4th
Anal examination normal,anal test normal,anal test normal,Renal function test normal,Unmatched,4th
Anal examination abnormal,anal test abnormal,anal test abnormal,Renal function test normal,Unmatched,4th
Muscle neoplasm,sinew neoplasm,sinew neoplasm,Paranasal sinus and nasal cavity malignant neoplasm,Unmatched,4th
Substance use,meat use,meat use,Epidural test dose,Unmatched,4th
Substance use,heart use,heart use,"Brachytherapy to ear, nose, or throat",Unmatched,4th
Substance use,nub use,nub use,Hepatitis B e antigen negative,Unmatched,4th
Substance use,center use,center use,Transitional cell cancer of the renal pelvis and ureter regional,Unmatched,4th
Substance use,mean use,mean use,"Ear, nose and throat examination",Unmatched,4th
Substance use,sum use,sum use,Out of specification product use,Unmatched,4th
Substance use,gist use,gist use,Adrenal rest tumour of the testis,Unmatched,4th
Breast scan,boob scan,boob scan,Whole body scan,Unmatched,4th
Breast scan,chest scan,chest scan,Acute graft versus host disease in skin,Unmatched,4th
Breast scan,tit scan,tit scan,Implant site scar,Unmatched,4th
Breast scan,breast scanner,breast scanner,Breast cancer female,Unmatched,4th
Binge drinking,binge toast,binge toast,Finger tapping test,Unmatched,4th
Wound haematoma,spite haematoma,spite haematoma,Implant site haematoma,Unmatched,4th
Trisomy 9,trisomy ix,trisomy ix,Trisomy 22,Unmatched,4th
Trisomy 9,trisomy IX,trisomy ix,Trisomy 22,Unmatched,4th
Limb amputation,arm amputation,arm amputation,H-ras gene mutation,Unmatched,4th
Muscle oedema,sinew oedema,sinew oedema,Catheter site oedema,Unmatched,4th
Neck lift,neck raise,neck raise,Peak expiratory flow rate decreased,Unmatched,4th
Neck lift,neck swipe,neck swipe,Lack of infusion site rotation,Unmatched,4th
Neck lift,neck rise,neck rise,Peak expiratory flow rate decreased,Unmatched,4th
Benign nipple neoplasm,benign teat neoplasm,benign teat neoplasm,Benign female reproductive tract neoplasm,Unmatched,4th
Exposure to lead,exposure to go,exposure to go,Intercepted accidental exposure to product by child,Unmatched,4th
Fracture pain,break pain,break pain,Great saphenous vein closure,Unmatched,4th
Fracture pain,shift pain,shift pain,Alveolar soft part sarcoma recurrent,Unmatched,4th
Fracture pain,crack pain,crack pain,Urinary tract carcinoma in situ,Unmatched,4th
Skin wound,bark wound,bark wound,Bone marrow band neutrophil count increased,Unmatched,4th
Skin wound,hide wound,hide wound,Differential white blood cell count,Unmatched,4th
Skin wound,pelt wound,pelt wound,Sezary cell count,Unmatched,4th
Skin wound,peel wound,peel wound,Sezary cell count,Unmatched,4th
Skin wound,skin spite,skin spite,Uterine carcinoma in situ,Unmatched,4th
Skin wound,skin nose,skin nose,Scan lymph nodes,Unmatched,4th
Skin wound,skin lesion,skin lesion,Skin lesion inflammation,Unmatched,4th
Skin wound,skin twist,skin twist,Fothergill sign test,Unmatched,4th
Skin wound,skin twine,skin twine,5-hydroxyindolacetic acid in urine increased,Unmatched,4th
Neck surgery,neck OR,neck or,Obsessive need for symmetry,Unmatched,4th
Egocentrism,self-concern,self concern,Germ cell cancer metastatic,Unmatched,4th
Anti factor X antibody,anti factor ex antibody,anti factor ex antibody,Anti factor IX antibody increased,Unmatched,4th
Bloom syndrome,rosy syndrome,rosy syndrome,Post vaccination syndrome,Unmatched,4th
Bloom syndrome,blush syndrome,blush syndrome,Bloch-Sulzberger syndrome,Unmatched,4th
Bloom syndrome,peak syndrome,peak syndrome,Exploding head syndrome,Unmatched,4th
Extragonadal primary seminoma (pure),extragonadal primary seminoma stark,extragonadal primary seminoma stark,Extragonadal primary non-seminoma stage IV,Unmatched,4th
Urine iron,urinary iron,urinary iron,Extragonadal primary non-seminoma stage III,Unmatched,4th
Perineal injury,perineal wound,perineal wound,Peritoneal effluent leukocyte count increased,Unmatched,4th
Lenticular injury,lenticular harm,lenticular harm,Testicular germ cell tumour mixed,Unmatched,4th
Lenticular injury,lenticular hurt,lenticular hurt,Testicular seminoma (pure) stage III,Unmatched,4th
Mitral face,mitral fount,mitral fount,Antral follicle count high,Unmatched,4th
Mitral face,mitral look,mitral look,Viral load undetectable,Unmatched,4th
Mitral face,mitral font,mitral font,Antral follicle count high,Unmatched,4th
Breast ulceration,tit ulceration,tit ulceration,Administration site laceration,Unmatched,4th
Eye ulcer,optic ulcer,optic ulcer,"Peptic ulcer, obstructive",Unmatched,4th
CANDLE syndrome,cd syndrome,cd syndrome,5q minus syndrome,Unmatched,4th
CANDLE syndrome,taper syndrome,taper syndrome,Hyper IgM syndrome,Unmatched,4th
Exfoliation syndrome,scale syndrome,scale syndrome,Renal salt-wasting syndrome,Unmatched,4th
Therapy change,therapy shift,therapy shift,X-ray therapy to soft tissue,Unmatched,4th
Therapy change,therapy vary,therapy vary,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Anti B antibody,anti Bel antibody,anti bel antibody,Anti-islet cell antibody,Unmatched,4th
Uterine adhesions,uterine bond,uterine bond,Urine ketone body absent,Unmatched,4th
Cancer surgery,cancer OR,cancer or,Transitional cell cancer of the renal pelvis and ureter recurrent,Unmatched,4th
Tendon laxity,sinew laxity,sinew laxity,Paranasal sinus and nasal cavity malignant neoplasm stage I,Unmatched,4th
Skin hyperplasia,pelt hyperplasia,pelt hyperplasia,Neuroendocrine cell hyperplasia of infancy,Unmatched,4th
Skin hyperplasia,peel hyperplasia,peel hyperplasia,Neuroendocrine cell hyperplasia of infancy,Unmatched,4th
Tongue infarction,spit infarction,spit infarction,Injection site infection,Unmatched,4th
Tendon discomfort,sinew discomfort,sinew discomfort,Injection site discomfort,Unmatched,4th
Splenic thrombosis,lien thrombosis,lien thrombosis,Mesenteric vein thrombosis,Unmatched,4th
Biliary hamartoma,bile hamartoma,bile hamartoma,Implant site haematoma,Unmatched,4th
Eyelid rash,lid rash,lid rash,Acid base balance abnormal,Unmatched,4th
Vein collapse,vein give,vein give,Chronic graft versus host disease in liver,Unmatched,4th
Vein collapse,vein flop,vein flop,Portal vein flow decreased,Unmatched,4th
Vein collapse,vein crack,vein crack,Foreign body in reproductive tract,Unmatched,4th
Supine position,supine post,supine post,Urine alcohol test positive,Unmatched,4th
Prone position,prone stance,prone stance,Marginal zone lymphoma stage IV,Unmatched,4th
Prone position,prone stand,prone stand,Marginal zone lymphoma stage I,Unmatched,4th
Prone position,prone post,prone post,Aneurysmal bone cyst,Unmatched,4th
Adjusted calcium,aline calcium,aline calcium,Urine calcium normal,Unmatched,4th
Adjusted calcium decreased,aline calcium decreased,aline calcium decreased,Urine calcium/creatinine ratio decreased,Unmatched,4th
Device priming,device fuse,device fuse,Vascular device user,Unmatched,4th
Device priming,device fuze,device fuze,Intentional device use issue,Unmatched,4th
Device priming,device fusee,device fusee,Vascular device user,Unmatched,4th
Faeces soft,fecal soft,fecal soft,Fear of eating,Unmatched,4th
Language disorder,words disorder,words disorder,Shift work disorder,Unmatched,4th
Cardiovascular examination,cardiovascular test,cardiovascular test,Cardiovascular autonomic function test,Unmatched,4th
Skin adhesion,skin bond,skin bond,Scan bone marrow abnormal,Unmatched,4th
Nipple resection,tit resection,tit resection,Injection site reaction,Unmatched,4th
TEMPI syndrome,pacing syndrome,pacing syndrome,Complex regional pain syndrome,Unmatched,4th
TEMPI syndrome,pace syndrome,pace syndrome,Myofascial pain syndrome,Unmatched,4th
Hepatitis E virus test,hepatitis E virus test,hepatitis e virus test,Hepatitis A virus test,Unmatched,4th
Hepatitis E virus test,hepatitis e viral test,hepatitis e viral test,Hepatitis A virus test,Unmatched,4th
Hepatitis E virus test,hepatitis e virus tester,hepatitis e virus tester,Hepatitis A virus test,Unmatched,4th
Hepatitis E virus test,hepatitis e virus testee,hepatitis e virus testee,Hepatitis A virus test,Unmatched,4th
Diet failure,diet fail,diet fail,Catheter site pain,Unmatched,4th
Intestinal tuberculosis,intestinal T.B.,intestinal t.b,Intestinal T-cell lymphoma stage II,Unmatched,4th
Germ cell neoplasm,germ cell tumor,germ cell tumor,Extragonadal primary germ cell tumour,Unmatched,4th
Germ cell neoplasm,germ cell tumour,germ cell tumour,Extragonadal primary germ cell tumour,Unmatched,4th
Blood creatine phosphokinase MM decreased,bloody creatine phosphokinase mm decreased,bloody creatine phosphokinase mm decreased,Blood creatine phosphokinase MB decreased,Unmatched,4th
Blood creatine phosphokinase MM decreased,blood creatin phosphokinase mm decreased,blood creatin phosphokinase mm decreased,Blood creatine phosphokinase MB decreased,Unmatched,4th
Electrocardiogram J wave abnormal,electrocardiogram J wave abnormal,electrocardiogram j wave abnormal,Electrocardiogram P wave normal,Unmatched,4th
Electrocardiogram J wave abnormal,electrocardiogram j waver abnormal,electrocardiogram j waver abnormal,Electrocardiogram P wave normal,Unmatched,4th
Electrocardiogram J wave abnormal,electrocardiogram j Wave abnormal,electrocardiogram j wave abnormal,Electrocardiogram P wave normal,Unmatched,4th
Electrocardiogram J wave abnormal,electrocardiogram j wavy abnormal,electrocardiogram j wavy abnormal,Electrocardiogram P wave normal,Unmatched,4th
Anti factor IX antibody,anti factor 9 antibody,anti factor 9 antibody,Anti factor X antibody positive,Unmatched,4th
Burn oral cavity,tan oral cavity,tan oral cavity,Lip and/or oral cavity cancer stage I,Unmatched,4th
Arterial perforation,artery perforation,artery perforation,Cerebral artery perforation,Unmatched,4th
Venous perforation,vein perforation,vein perforation,Femoral vein perforation,Unmatched,4th
Nasal adhesions,nasal bond,nasal bond,Nail bed inflammation,Unmatched,4th
Administration site mass,administration site mint,administration site mint,Administration site joint inflammation,Unmatched,4th
Feeding intolerance,run intolerance,run intolerance,Drug tolerance increased,Unmatched,4th
Infusion site pallor,infusion site pale,infusion site pale,Infusion site joint pain,Unmatched,4th
Medical device site mass,medical device site mint,medical device site mint,Medical device site joint inflammation,Unmatched,4th
Vaccination site mass,vaccination site mint,vaccination site mint,Vaccination site joint inflammation,Unmatched,4th
CSF volume,csf book,csf book,Fibrous dysplasia of bone,Unmatched,4th
CSF volume,csf loud,csf loud,Promotion of wound healing,Unmatched,4th
Home care,interior care,interior care,Inferior vena cava syndrome,Unmatched,4th
Home care,dwell care,dwell care,Red blood cell sedimentation rate decreased,Unmatched,4th
Home care,home like,home like,Chronic graft versus host disease in liver,Unmatched,4th
Home care,home deal,home deal,Nodal marginal zone B-cell lymphoma,Unmatched,4th
Home care,home tutor,home tutor,Bone giant cell tumour benign,Unmatched,4th
Home care,home tend,home tend,"Ear, nose and throat examination abnormal",Unmatched,4th
Home care,home aid,home aid,"Ear, nose and throat examination",Unmatched,4th
Cardiovascular examination abnormal,cardiovascular test abnormal,cardiovascular test abnormal,Cardiovascular autonomic function test abnormal,Unmatched,4th
Tidal volume,tidal loud,tidal loud,Viral load undetectable,Unmatched,4th
Perforation,perforate,perforate,Imperforate hymen,Unmatched,4th
Stenosis,stricture,stricture,Lacrimal structure injury,Unmatched,4th
Stertor,snore,snore,Mallampati score,Unmatched,4th
Stertor,snoring,snoring,Bed sharing,Unmatched,4th
Endometrial scratching,endometrial cancel,endometrial cancel,Endometrial cancer stage 0,Unmatched,4th
Mental fatigue,mental pall,mental pall,Central pain syndrome,Unmatched,4th
Mental fatigue,mental jade,mental jade,Genital cancer male,Unmatched,4th
Oral tuberculosis,oral TB,oral tb,X-ray therapy to brain,Unmatched,4th
Oral tuberculosis,oral T.B.,oral t.b,X-ray therapy to bone,Unmatched,4th
XXX syndrome,30 syndrome,30 syndrome,5q minus syndrome,Unmatched,4th
Infected bite,infection bite,infection bite,Injection site bruising,Unmatched,4th
Vein rupture,vein bust,vein bust,Skin test negative,Unmatched,4th
Vein rupture,vein rift,vein rift,Skin graft rejection,Unmatched,4th
Vein rupture,vein snap,vein snap,Skin graft scar contracture,Unmatched,4th
