MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Spleen scan normal,lienal scan normal,lienal scan normal,Renal scan normal,Unmatched,2nd
Spleen scan normal,lien scan normal,lien scan normal,Liver scan normal,Unmatched,2nd
Stomach scan,abdomen scan,abdomen scan,Abdomen scan normal,Unmatched,2nd
Stomach scan,stand scan,stand scan,Salivary gland scan normal,Unmatched,2nd
Stomach scan,tum scan,tum scan,Metastases to skin,Unmatched,2nd
Stomach scan,belly scan,belly scan,Red blood cell scan,Unmatched,2nd
Stomach scan,brook scan,brook scan,Red blood cell scan,Unmatched,2nd
Stomach scan,stomach rake,stomach rake,Stoma site rash,Unmatched,2nd
Stomach scan abnormal,stand scan abnormal,stand scan abnormal,Salivary gland scan normal,Unmatched,2nd
Stomach scan normal,stand scan normal,stand scan normal,Salivary gland scan normal,Unmatched,2nd
Scan with contrast abnormal,rake with contrast abnormal,rake with contrast abnormal,X-ray with contrast lower gastrointestinal tract abnormal,Unmatched,2nd
Scan with contrast abnormal,read with contrast abnormal,read with contrast abnormal,X-ray with contrast lower gastrointestinal tract abnormal,Unmatched,2nd
Scan with contrast normal,rake with contrast normal,rake with contrast normal,X-ray with contrast lower gastrointestinal tract abnormal,Unmatched,2nd
Scan with contrast normal,read with contrast normal,read with contrast normal,X-ray with contrast lower gastrointestinal tract abnormal,Unmatched,2nd
Venous aneurysm,vein aneurysm,vein aneurysm,Vein of Galen aneurysmal malformation,Unmatched,2nd
Venous operation,vein operation,vein operation,Varicose vein operation,Unmatched,2nd
Viral load,viral ship,viral ship,Exposure via skin contact,Unmatched,2nd
Vitamin A abnormal,vitamin A abnormal,vitamin a abnormal,Vitamin C abnormal,Unmatched,2nd
Vitamin A decreased,vitamin A decreased,vitamin a decreased,Vitamin C increased,Unmatched,2nd
Vitamin A decreased,vitamin a decrease,vitamin a decrease,Vitamin E decreased,Unmatched,2nd
Vitamin A increased,vitamin A increased,vitamin a increased,Vitamin C increased,Unmatched,2nd
Vitamin A increased,vitamin a increase,vitamin a increase,Vitamin E increased,Unmatched,2nd
Vitamin A normal,vitamin A normal,vitamin a normal,Vitamin C abnormal,Unmatched,2nd
Vitamin D abnormal,vitamin D abnormal,vitamin d abnormal,Vitamin C abnormal,Unmatched,2nd
Vitamin D decreased,vitamin D decreased,vitamin d decreased,Vitamin C increased,Unmatched,2nd
Vitamin D decreased,vitamin d decrease,vitamin d decrease,Vitamin E decreased,Unmatched,2nd
Metastasis,metastatic,metastatic,Calcification metastatic,Unmatched,2nd
Muscle operation,brawn operation,brawn operation,Brain tumour operation,Unmatched,2nd
Muscle operation,brawny operation,brawny operation,Brain tumour operation,Unmatched,2nd
Muscle operation,sinew operation,sinew operation,Frontal sinus operation,Unmatched,2nd
Nail operation,cop operation,cop operation,Spermatic cord operation,Unmatched,2nd
Nail operation,ace operation,ace operation,Eye muscle operation,Unmatched,2nd
Nail operation,nab operation,nab operation,Ear operation,Unmatched,2nd
Nail operation,boom operation,boom operation,Bone operation,Unmatched,2nd
Nail operation,nail procedure,nail procedure,Ophthalmic fluid-air exchange procedure,Unmatched,2nd
Nail operation,nail procedural,nail procedural,Ophthalmic fluid-air exchange procedure,Unmatched,2nd
Nasal disorder,rhinal disorder,rhinal disorder,Retinal disorder,Unmatched,2nd
Nasal operation,rhinal operation,rhinal operation,Spinal operation,Unmatched,2nd
Tracheal operation,tracheal procedure,tracheal procedure,Tracheal aspiration procedure,Unmatched,2nd
Tracheal operation,tracheal procedural,tracheal procedural,Tracheal aspiration procedure,Unmatched,2nd
Urethral operation,urethral procedure,urethral procedure,Prostatic urethral lift procedure,Unmatched,2nd
Urethral operation,urethral procedural,urethral procedural,Prostatic urethral lift procedure,Unmatched,2nd
Urinary tract pain,urinary tract infliction,urinary tract infliction,Urinary tract infection enterococcal,Unmatched,2nd
Urine analysis abnormal,pee analysis abnormal,pee analysis abnormal,Red blood cell analysis normal,Unmatched,2nd
Renal impairment,renal impair,renal impair,Rectal fistula repair,Unmatched,2nd
Sinus operation,sinus surgery,sinus surgery,Functional endoscopic sinus surgery,Unmatched,2nd
Skin graft,pare graft,pare graft,Male genital tract tuberculosis,Unmatched,2nd
Skin graft,bark graft,bark graft,Chemical burn of gastrointestinal tract,Unmatched,2nd
Skin graft,hide graft,hide graft,High-grade B-cell lymphoma,Unmatched,2nd
Skin graft,pelt graft,pelt graft,Left ventricle outflow tract obstruction,Unmatched,2nd
Skin graft,peel graft,peel graft,B-cell unclassifiable lymphoma high grade,Unmatched,2nd
Skin graft,skin bribe,skin bribe,5-hydroxyindolacetic acid in urine,Unmatched,2nd
Skin implant,skin engraft,skin engraft,Skin graft infection,Unmatched,2nd
Skin operation,pare operation,pare operation,Male genital tract operation,Unmatched,2nd
Skin operation,bark operation,bark operation,Ear operation,Unmatched,2nd
Skin operation,skin procedure,skin procedure,Skin cosmetic procedure,Unmatched,2nd
Skin operation,skin process,skin process,Wrong technique in device usage process,Unmatched,2nd
Skin operation,skin procedural,skin procedural,Skin cosmetic procedure,Unmatched,2nd
Social problem,social job,social job,Facial nerve injury due to birth trauma,Unmatched,2nd
Blast cell count increased,blowy cell count increased,blowy cell count increased,Red blood cell count increased,Unmatched,2nd
Blast cell count increased,blow cell count increased,blow cell count increased,Red blood cell count increased,Unmatched,2nd
Blast cell count increased,boom cell count increased,boom cell count increased,Red blood cell count increased,Unmatched,2nd
Blast cell count decreased,blowy cell count decreased,blowy cell count decreased,Red blood cell count increased,Unmatched,2nd
Blast cell count decreased,blow cell count decreased,blow cell count decreased,Red blood cell count increased,Unmatched,2nd
Blast cell count decreased,boom cell count decreased,boom cell count decreased,Red blood cell count increased,Unmatched,2nd
Congenital infection,congenital infect,congenital infect,Congenital midline defect,Unmatched,2nd
Spleen malformation,lien malformation,lien malformation,Vein of Galen aneurysmal malformation,Unmatched,2nd
Viral test,viral try,viral try,Coxsackie viral disease of the newborn,Unmatched,2nd
Arterial insufficiency,artery insufficiency,artery insufficiency,Carotid artery insufficiency,Unmatched,2nd
Grip strength decreased,grip forte decreased,grip forte decreased,Tri-iodothyronine free decreased,Unmatched,2nd
Grip strength decreased,grip force decreased,grip force decreased,Tri-iodothyronine free decreased,Unmatched,2nd
Grip strength,grip forte,grip forte,Tri-iodothyronine free increased,Unmatched,2nd
Grip strength,grip force,grip force,Tri-iodothyronine free increased,Unmatched,2nd
Foaming at mouth,foam at mouth,foam at mouth,Hand-foot-and-mouth disease,Unmatched,2nd
Foaming at mouth,froth at mouth,froth at mouth,Hand-foot-and-mouth disease,Unmatched,2nd
Uterine mass,uterine wad,uterine wad,Uterine dilation and curettage,Unmatched,2nd
Uterine mass,uterine mint,uterine mint,Uterine carcinoma in situ,Unmatched,2nd
Uterine mass,uterine volume,uterine volume,Residual urine volume increased,Unmatched,2nd
Carpal collapse,carpal give,carpal give,Acral lentiginous melanoma stage IV,Unmatched,2nd
Transaminases abnormal,aminotransferase abnormal,aminotransferase abnormal,Alanine aminotransferase normal,Unmatched,2nd
Biliary abscess,bile abscess,bile abscess,Injection site abscess,Unmatched,2nd
Haemoglobin A2,Hb a2,hb a2,HLA-B*27 positive,Unmatched,2nd
Trisomy 15,trisomy XV,trisomy xv,Trisomy 13,Unmatched,2nd
Trisomy 15,trisomy xv,trisomy xv,Trisomy 13,Unmatched,2nd
Nasal cavity mass,nasal cavity spate,nasal cavity spate,Paranasal sinus and nasal cavity malignant neoplasm stage I,Unmatched,2nd
Nasal cavity mass,nasal cavity stack,nasal cavity stack,Paranasal sinus and nasal cavity malignant neoplasm stage I,Unmatched,2nd
Pedal pulse abnormal,pedal beat abnormal,pedal beat abnormal,Hair metal test abnormal,Unmatched,2nd
Abdominal wall mass,ab wall mass,ab wall mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,2nd
Effusion,effuse,effuse,Diffuse panbronchiolitis,Unmatched,2nd
Effusion,gush,gush,Bush-Francis catatonia rating scale,Unmatched,2nd
Hepatitis B surface antibody,hepatitis b coat antibody,hepatitis b coat antibody,Hepatitis C core antibody,Unmatched,2nd
Dental gangrene,dental necrose,dental necrose,Renal necrosis,Unmatched,2nd
Dental gangrene,dental necrotic,dental necrotic,Renal necrosis,Unmatched,2nd
Dental gangrene,dental necrosis,dental necrosis,Renal necrosis,Unmatched,2nd
Apolipoprotein E abnormal,apolipoprotein E abnormal,apolipoprotein e abnormal,Apolipoprotein B normal,Unmatched,2nd
Macular scar,macular pit,macular pit,Vascular access site pain,Unmatched,2nd
Parasite blood test,parasite stock test,parasite stock test,Parasite stool test negative,Unmatched,2nd
Coagulation factor X level normal,coagulation factor ex level normal,coagulation factor ex level normal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor X level normal,coagulation factor X level normal,coagulation factor x level normal,Coagulation factor V level normal,Unmatched,2nd
Coagulation factor X level normal,coagulation factor XTC level normal,coagulation factor xtc level normal,Coagulation factor XI level abnormal,Unmatched,2nd
Coagulation factor X level normal,coagulation factor x leveler normal,coagulation factor x leveler normal,Coagulation factor V level normal,Unmatched,2nd
Coagulation factor X level normal,coagulation factor x even normal,coagulation factor x even normal,Coagulation factor V level normal,Unmatched,2nd
Coagulation factor XI level normal,coagulation factor XI level normal,coagulation factor xi level normal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor XI level normal,coagulation factor xi leveler normal,coagulation factor xi leveler normal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor XI level normal,coagulation factor xi even normal,coagulation factor xi even normal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor XII level normal,coagulation factor XII level normal,coagulation factor xii level normal,Coagulation factor VII level normal,Unmatched,2nd
Coagulation factor XII level normal,coagulation factor xii leveler normal,coagulation factor xii leveler normal,Coagulation factor VII level normal,Unmatched,2nd
Coagulation factor XII level normal,coagulation factor xii even normal,coagulation factor xii even normal,Coagulation factor VII level normal,Unmatched,2nd
Coagulation factor XIII level normal,coagulation factor XIII level normal,coagulation factor xiii level normal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor XIII level normal,coagulation factor xiii leveler normal,coagulation factor xiii leveler normal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor XIII level normal,coagulation factor xiii even normal,coagulation factor xiii even normal,Coagulation factor VIII level normal,Unmatched,2nd
Amphetamines,speed,speed,Sleep attacks,Unmatched,2nd
Amphetamines,upper,upper,Upper gastrointestinal haemorrhage,Unmatched,2nd
Blood immunoglobulin D decreased,bloody immunoglobulin d decreased,bloody immunoglobulin d decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin D decreased,blood immune_globulin d decreased,blood immune_globulin d decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin D decreased,blood immunoglobulin D decreased,blood immunoglobulin d decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin D decreased,blood immunoglobulin d decrease,blood immunoglobulin d decrease,Blood immunoglobulin E decreased,Unmatched,2nd
Blood immunoglobulin D increased,bloody immunoglobulin d increased,bloody immunoglobulin d increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin D increased,blood immune_globulin d increased,blood immune_globulin d increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin D increased,blood immunoglobulin D increased,blood immunoglobulin d increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin D increased,blood immunoglobulin d increase,blood immunoglobulin d increase,Blood immunoglobulin E increased,Unmatched,2nd
Haemoglobin C present,hemoglobin c present,hemoglobin c present,Haemoglobin E present,Unmatched,2nd
Haemoglobin C present,haemoglobin C present,haemoglobin c present,Haemoglobin E present,Unmatched,2nd
Haemoglobin C present,haemoglobin c represent,haemoglobin c represent,Haemoglobin E present,Unmatched,2nd
Haemoglobin C present,haemoglobin c presence,haemoglobin c presence,Haemoglobin E present,Unmatched,2nd
Haemoglobin C present,haemoglobin c presenter,haemoglobin c presenter,Haemoglobin E present,Unmatched,2nd
CD4 lymphocytes increased,CD4 lymphocytes increased,cd4 lymphocytes increased,CD8 lymphocytes increased,Unmatched,2nd
CD4 lymphocytes increased,cd4 lymphocytic increased,cd4 lymphocytic increased,CD8 lymphocytes increased,Unmatched,2nd
CD4 lymphocytes increased,cd4 lymphocyte increased,cd4 lymphocyte increased,CD8 lymphocytes increased,Unmatched,2nd
Drug therapy,dose therapy,dose therapy,Post breast therapy pain syndrome,Unmatched,2nd
Drug therapy,drug therapeutic,drug therapeutic,Drug level therapeutic,Unmatched,2nd
Drug therapy,drug therapeutical,drug therapeutical,Drug level therapeutic,Unmatched,2nd
Dural tear,dural rip,dural rip,Acral lentiginous melanoma stage III,Unmatched,2nd
Dural tear,dural snag,dural snag,Oral mucosal scar,Unmatched,2nd
Dural tear,dural bust,dural bust,Viral test,Unmatched,2nd
Dural tear,dural bout,dural bout,Dorsal root ganglion block,Unmatched,2nd
Dural tear,dural rent,dural rent,Viral test positive,Unmatched,2nd
Dural tear,dural snap,dural snap,Oral mucosal scab,Unmatched,2nd
Dural tear,dural shoot,dural shoot,Dorsal root ganglion block,Unmatched,2nd
Hepatitis B antigen positive,hepatitis B antigen positive,hepatitis b antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis B antigen positive,hepatitis b antigenic positive,hepatitis b antigenic positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis B antigen,hepatitis B antigen,hepatitis b antigen,Hepatitis E antigen,Unmatched,2nd
Hepatitis B antigen,hepatitis b antigenic,hepatitis b antigenic,Hepatitis E antigen,Unmatched,2nd
Coagulation test,clot test,clot test,Congenital flat feet,Unmatched,2nd
Coagulation test abnormal,clot test abnormal,clot test abnormal,Directional Doppler flow tests normal,Unmatched,2nd
Coagulation test normal,clot test normal,clot test normal,Directional Doppler flow tests normal,Unmatched,2nd
Ultrasound joint,ultrasound roast,ultrasound roast,Ultrasound breast abnormal,Unmatched,2nd
Radiotherapy to eye,irradiation to eye,irradiation to eye,"Electron radiation therapy to ear, nose, or throat",Unmatched,2nd
Radiotherapy to eye,radiation to eye,radiation to eye,"Electron radiation therapy to ear, nose, or throat",Unmatched,2nd
Radiotherapy to eye,radiotherapy to heart,radiotherapy to heart,Radiotherapy to head and neck,Unmatched,2nd
Vital functions abnormal,lively functions abnormal,lively functions abnormal,Liver function test normal,Unmatched,2nd
Vital functions abnormal,vital run abnormal,vital run abnormal,Total lung capacity normal,Unmatched,2nd
Vital functions abnormal,vital go abnormal,vital go abnormal,End-tidal CO2 normal,Unmatched,2nd
Vital functions abnormal,vital work abnormal,vital work abnormal,Biopsy vocal cord normal,Unmatched,2nd
Aversion,distaste,distaste,Basedow's disease,Unmatched,2nd
Aversion,antipathy,antipathy,Hypertensive angiopathy,Unmatched,2nd
