MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
CHARGE syndrome,send syndrome,air syndrome,Restless arm syndrome,Unmatched,4th
CHARGE syndrome,blame syndrome,pick syndrome,Neonatal insufficient breast milk syndrome,Unmatched,4th
CHARGE syndrome,tear syndrome,tear syndrome,Gulf war syndrome,Unmatched,4th
CHARGE syndrome,shoot syndrome,blast syndrome,Biliary cast syndrome,Unmatched,4th
CHARGE syndrome,level syndrome,level syndrome,Haemorrhagic fever with renal syndrome,Unmatched,4th
Bone fissure,os fissure,os fissure,Foreign body in skin or subcutaneous tissue,Unmatched,4th
Uvulopalatopharyngoplasty,UPPP,uppp,Upper limb fracture,Unmatched,4th
Uvulopalatopharyngoplasty,PPP,ppp,Anion gap,Unmatched,4th
Blood gold increased,blood Au increased,blood au increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,4th
Blood gold increased,blood atomic_number_79 increased,blood au increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,4th
Lip exfoliation,lip scale,lip scale,NIH stroke scale abnormal,Unmatched,4th
Penile exfoliation,penile scale,penile scale,Penis carcinoma stage IV,Unmatched,4th
Tongue exfoliation,tongue scale,tongue scale,Tongue carcinoma stage III,Unmatched,4th
Cell marker,cell marking,cell tag,B-cell lymphoma stage III,Unmatched,4th
Gene mutation,factor mutation,factor mutation,Platelet-derived growth factor receptor gene mutation,Unmatched,4th
Gene mutation,genetical mutation,factor mutation,Platelet-derived growth factor receptor gene mutation,Unmatched,4th
Gene mutation,genic mutation,factor mutation,Platelet-derived growth factor receptor gene mutation,Unmatched,4th
Gene mutation,cistron mutation,factor mutation,Platelet-derived growth factor receptor gene mutation,Unmatched,4th
Faecal vomiting,faecal cast,faecal cast,Foetal non-stress test normal,Unmatched,4th
Skin abrasion,skin scrape,skin skin,Graft versus host disease in skin,Unmatched,4th
Therapy cessation,therapy cease,therapy end,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Wound infection viral,hurt infection viral,pain infection viral,Suspected transmission of an infectious agent via product,Unmatched,4th
Dental fistula,dental fistular,dental sinus,Genital cancer male in situ,Unmatched,4th
Dental fistula,dental sinus,dental sinus,Genital cancer male in situ,Unmatched,4th
Dental fistula,dental fistulous,dental sinus,Genital cancer male in situ,Unmatched,4th
Macular rupture,macular rift,macular rift,Vascular graft thrombosis,Unmatched,4th
Macular rupture,macular tear,macular tear,Vascular test normal,Unmatched,4th
NIH stroke scale,nih shot scale,nih shot scale,HIV infection WHO clinical stage IV,Unmatched,4th
Loose tooth,easy tooth,soft tooth,Plastic surgery of the lips and mouth,Unmatched,4th
Nephritic syndrome,renal syndrome,renal syndrome,Haemorrhagic fever with renal syndrome,Unmatched,4th
Bone loss,os loss,os loss,Infection in an immunocompromised host,Unmatched,4th
Bone loss,bone red,bone red,"Ear, nose and throat examination abnormal",Unmatched,4th
Stubbornness,stubborn,refractory,Hodgkin's disease refractory,Unmatched,4th
Stubbornness,self-will,self left,Mast cell degranulation test,Unmatched,4th
Drug diversion,drug deflection,drug refraction,Drug reaction with eosinophilia and systemic symptoms,Unmatched,4th
Drug diversion,drug deflexion,drug refraction,Drug reaction with eosinophilia and systemic symptoms,Unmatched,4th
Urachal abnormality,urachal abnormal,urachal abnormal,Brachial pulse abnormal,Unmatched,4th
Substance abuse,center abuse,eye abuse,Mature B-cell type acute leukaemia,Unmatched,4th
Mediastinal shift,mediastinal reposition,mediastinal storage,Primary mediastinal large B-cell lymphoma stage IV,Unmatched,4th
Therapy interrupted,therapy disrupt,therapy gap,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Therapy interrupted,therapy break,therapy break,X-ray therapy to breast,Unmatched,4th
Therapy interrupted,therapy interrupt,therapy gap,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Therapy interrupted,therapy break_up,therapy part,"Gamma radiation therapy to ear, nose, or throat",Unmatched,4th
Nail picking,nail pluck,nail tear,Hair metal test,Unmatched,4th
Nail picking,nail foot,nail foot,Peak nasal inspiratory flow decreased,Unmatched,4th
Nail picking,nail peck,nail mass,Anal skin tags,Unmatched,4th
Stomach mass,put_up mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,digest mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,endure mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,endurance mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,abidance mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,bearable mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,tolerant mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,stick_out mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,toleration mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,sufferance mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,brook mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,abide mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,tolerate mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Shone complex,beam complex,air complex,Thrombin-antithrombin III complex normal,Unmatched,4th
Plica syndrome,fold syndrome,fold syndrome,Lowry-Wood syndrome,Unmatched,4th
Taciturnity,reticence,reserve,Expiratory reserve volume decreased,Unmatched,4th
Taciturnity,taciturn,reserve,Expiratory reserve volume decreased,Unmatched,4th
Taciturnity,reserve,reserve,Expiratory reserve volume decreased,Unmatched,4th
Taciturnity,reticent,reserve,Expiratory reserve volume decreased,Unmatched,4th
Bowel preparation,bowel formulation,bowel formulation,Bone formation test abnormal,Unmatched,4th
Fistula discharge,fistula fire,fistula fire,Arteriovenous fistula site haematoma,Unmatched,4th
Regurgitation,vomit,vomit,Vogt-Koyanagi-Harada disease,Unmatched,4th
Regurgitation,vomiting,vomiting,Acetonaemic vomiting,Unmatched,4th
Regurgitation,disgorge,cat,Fat embolism,Unmatched,4th
Regurgitation,disgorgement,cat,Fat embolism,Unmatched,4th
Regurgitation,regurgitate,cat,Fat embolism,Unmatched,4th
Regurgitation,puking,cat,Fat embolism,Unmatched,4th
Regurgitation,puke,cat,Fat embolism,Unmatched,4th
Astringent therapy,acerbity therapy,acid therapy,Cell-free and concentrated ascites reinfusion therapy,Unmatched,4th
Astringent therapy,acerbic therapy,acid therapy,Cell-free and concentrated ascites reinfusion therapy,Unmatched,4th
Astringent therapy,acerb therapy,acid therapy,Cell-free and concentrated ascites reinfusion therapy,Unmatched,4th
Sleep sex,eternal_sleep sex,rest sex,Breast prosthesis user,Unmatched,4th
Sleep sex,quietus sex,rest sex,Breast prosthesis user,Unmatched,4th
Sleep sex,eternal_rest sex,rest sex,Breast prosthesis user,Unmatched,4th
Sleep sex,rest sex,rest sex,Breast prosthesis user,Unmatched,4th
Blood immunoglobulin D,rip immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,lineage immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,descent immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,roue immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood_line immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,descend immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,rakehell immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,line_of_descent immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,stemma immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,pedigree immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,ancestry immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,bloodline immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,profligate immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,stock immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,bloody immunoglobulin d,bloody immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immune_gamma_globulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immune_globulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immune_serum_globulin d,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immunoglobulin ergocalciferol,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immunoglobulin calciferol,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immunoglobulin D,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immunoglobulin five_hundred,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immunoglobulin viosterol,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immunoglobulin 500,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immunoglobulin cholecalciferol,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Childhood,child,child,Child maltreatment syndrome,Unmatched,4th
Oral disorder,oral trouble,oral pain,Gram stain negative,Unmatched,4th
Delivery,speech,speech,Slow speech,Unmatched,4th
Delivery,pitch,pitch,Eye patch application,Unmatched,4th
Delivery,deliver,borne,Rickettsioses not tick borne,Unmatched,4th
Delivery,livery,liver,Liver scan,Unmatched,4th
Substance abuser,center abuser,eye abuser,Ex-drug abuser,Unmatched,4th
Skin mass,peel mass,peel mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Skin mass,skin lot,skin lot,Infection in an immunocompromised host,Unmatched,4th
Brain injury,head injury,head injury,Ear canal injury,Unmatched,4th
Brain injury,mental injury,mental injury,Traumatic renal injury,Unmatched,4th
Brain injury,brain hurt,brain pain,Pain of skin,Unmatched,4th
Butterfly rash,masher rash,wolf rash,Matrix-assisted laser desorption/ionisation time-of-flight mass spectrometry,Unmatched,4th
