MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Electrocardiogram J wave abnormal,electrocardiogram J wave abnormal,electrocardiogram j wave abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram joule wave abnormal,electrocardiogram j wave abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j undulate abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j curl abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j brandish abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j wafture abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j undulation abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j curler abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j waving abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j Wave abnormal,electrocardiogram j wave abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j wavelet abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j flourish abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j moving_ridge abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j beckon abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j wavy abnormal,electrocardiogram j waves abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram j wave unnatural,electrocardiogram j wave abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Arterial perforation,artery perforation,artery perforation,Vertebral artery perforation,Unmatched,5th
Venous perforation,vein perforation,vein perforation,Superior vena cava perforation,Unmatched,5th
Home care,home deal,home mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,5th
Home care,home attend,home aids,Localised alternating hot and cold therapy,Unmatched,5th
Home care,home tending,home aids,Localised alternating hot and cold therapy,Unmatched,5th
Home care,home tend,home aids,Localised alternating hot and cold therapy,Unmatched,5th
Home care,home aid,home aid,"Ear, nose and throat examination normal",Unmatched,5th
Stenosis,stricture,stricture,Urethral stricture post infection,Unmatched,5th
Stertor,snore,snoring,Insulin sparing effect,Unmatched,5th
Stertor,snoring,snoring,Insulin sparing effect,Unmatched,5th
Stertor,stertorous,snoring,Insulin sparing effect,Unmatched,5th
Oral tuberculosis,oral TB,oral tb,X-ray therapy to breast,Unmatched,5th
Oral tuberculosis,oral T.B.,oral t.b,X-ray therapy to brain,Unmatched,5th
Infected bite,infection bite,infection bite,Injection site cyst,Unmatched,5th
Jaw clicking,jaw get_through,jaw contact,X-ray with contrast lower gastrointestinal tract abnormal,Unmatched,5th
Vein rupture,vein breach,vein gap,Exposed bone in jaw,Unmatched,5th
Vein rupture,vein rift,vein rift,Artificial skin graft,Unmatched,5th
Vein rupture,vein tear,vein tear,Skin scar contracture,Unmatched,5th
Helplessness,weak,weakness,Adductor vocal cord weakness,Unmatched,5th
Helplessness,weakness,weakness,Adductor vocal cord weakness,Unmatched,5th
Helplessness,impuissance,weakness,Adductor vocal cord weakness,Unmatched,5th
Helplessness,helpless,weakness,Adductor vocal cord weakness,Unmatched,5th
Helplessness,impuissant,weakness,Adductor vocal cord weakness,Unmatched,5th
Bladder training,bladder trail,bladder tag,Bladder adenocarcinoma stage IV,Unmatched,5th
Bladder training,bladder take,bladder take,Bladder adenocarcinoma stage IV,Unmatched,5th
Vascular access placement,vascular access locate,vascular access site,Vascular access site occlusion,Unmatched,5th
Vascular access placement,vascular access posit,vascular access state,Vascular access site occlusion,Unmatched,5th
Gambling disorder,risk disorder,risk disorder,Iris vascular disorder,Unmatched,5th
Gambling disorder,play disorder,work disorder,Umbilical cord vascular disorder,Unmatched,5th
Insurance issue,insure issue,control issue,Manufacturing process control procedure issue,Unmatched,5th
Wolfram syndrome,W syndrome,w syndrome,Isodicentric chromosome 15 syndrome,Unmatched,5th
Device dependence,device dependency,device count,Medical device site joint pain,Unmatched,5th
Device dependence,device depend,device count,Medical device site joint pain,Unmatched,5th
Iontophoresis,EMDA,emda,Otitis media,Unmatched,5th
Nasal crease,nasal fold,nasal fold,Peak nasal inspiratory flow normal,Unmatched,5th
Oxygen therapy,oxygenize therapy,o therapy,X-ray therapy to brain,Unmatched,5th
Oxygen therapy,oxygenate therapy,o therapy,X-ray therapy to brain,Unmatched,5th
Oxygen therapy,O therapy,o therapy,X-ray therapy to brain,Unmatched,5th
Oxygen therapy,atomic_number_8 therapy,o therapy,X-ray therapy to brain,Unmatched,5th
Oropharyngeal discolouration,oropharyngeal stain,oropharyngeal stain,Oropharyngeal cancer stage III,Unmatched,5th
Jaw fistula,jaw fistular,jaw sinus,Hepatitis A virus test positive,Unmatched,5th
Jaw fistula,jaw sinus,jaw sinus,Hepatitis A virus test positive,Unmatched,5th
Jaw fistula,jaw fistulous,jaw sinus,Hepatitis A virus test positive,Unmatched,5th
Pharyngeal exfoliation,pharyngeal scale,pharyngeal scale,Laryngeal cancer stage IV,Unmatched,5th
Cancer staging,cancer tell_on,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer sleuthing,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer representation,cancer stage,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer represent,cancer stage,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer stager,cancer stage,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer snitch,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer give_away,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer sleuth,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer ratting,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer stage,cancer stage,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer betrayer,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer stag,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer arrange,cancer stage,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer snitcher,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer presentment,cancer stage,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer snooper,cancer stag,Anal cancer stage IV,Unmatched,5th
Cancer staging,cancer snoop,cancer stag,Anal cancer stage IV,Unmatched,5th
Good syndrome,beneficial syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,dear syndrome,near syndrome,Crocodile tears syndrome,Unmatched,5th
Good syndrome,skillfulness syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,honest syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,near syndrome,near syndrome,Crocodile tears syndrome,Unmatched,5th
Good syndrome,benefit syndrome,gain syndrome,Red man syndrome,Unmatched,5th
Good syndrome,justness syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,skilful syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,unspoiled syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,unspoilt syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,dependable syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,respectable syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,well syndrome,well syndrome,Muckle-Wells syndrome,Unmatched,5th
Good syndrome,estimable syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,salutary syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,honorableness syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,full syndrome,full syndrome,Basal cell naevus syndrome,Unmatched,5th
Good syndrome,expert syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,undecomposed syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,practiced syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,security syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,skillful syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,dependableness syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,safeness syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,respectability syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Good syndrome,expertness syndrome,best syndrome,Burning feet syndrome,Unmatched,5th
Illness,unwell,sickness,Radiation sickness syndrome,Unmatched,5th
Illness,malady,sickness,Radiation sickness syndrome,Unmatched,5th
Illness,ill,ill,LDL/HDL ratio decreased,Unmatched,5th
Illness,unwellness,sickness,Radiation sickness syndrome,Unmatched,5th
Illness,sickness,sickness,Radiation sickness syndrome,Unmatched,5th
Illness,sick,sick,Tick paralysis,Unmatched,5th
Wrong dose,incorrect dose,incorrect dose,Incorrect product dosage form administered,Unmatched,5th
Wrong dose,wrongness dose,incorrect dose,Incorrect product dosage form administered,Unmatched,5th
Wrong dose,incorrectness dose,incorrect dose,Incorrect product dosage form administered,Unmatched,5th
Wrong dose,incorrectly dose,incorrectly dose,Incorrect product dosage form administered,Unmatched,5th
Wrong dose,faultiness dose,incorrect dose,Incorrect product dosage form administered,Unmatched,5th
Wrong drug,wrong dosage,wrong dosage,Wrong technique in device usage process,Unmatched,5th
Septic screen,septic test,septic test,Hepatic fibrosis marker test,Unmatched,5th
Skin weeping,skin tears,skin tears,Slit-lamp tests normal,Unmatched,5th
Differentiation syndrome,distinguish syndrome,mark syndrome,Foix-Chavany-Marie syndrome,Unmatched,5th
Differentiation syndrome,differentiate syndrome,mark syndrome,Foix-Chavany-Marie syndrome,Unmatched,5th
Stoma creation,stoma foundation,stoma base,Stool DNA test false negative,Unmatched,5th
Stoma creation,stoma found,stoma base,Stool DNA test false negative,Unmatched,5th
Pleomorphism,polymorphic,polymorphic,CYP2C19 polymorphism,Unmatched,5th
Pleomorphism,polymorphous,polymorphic,CYP2C19 polymorphism,Unmatched,5th
Pleomorphism,polymorphism,polymorphism,CYP2B6 polymorphism,Unmatched,5th
Discharge,acquit,conduct,Contact lens therapy,Unmatched,5th
Discharge,exhaust,eating,Selective eating disorder,Unmatched,5th
Discharge,clearing,clearing,Learning disorder,Unmatched,5th
Discharge,expulsion,expulsion,Tissue expansion procedure,Unmatched,5th
Discharge,run,work,Rinne tuning fork test,Unmatched,5th
Discharge,release,release,Interferon gamma release assay,Unmatched,5th
Discharge,runny,fluid,Subretinal fluid,Unmatched,5th
Discharge,spark,activated,Activated partial thromboplastin time normal,Unmatched,5th
Discharge,dispatch,complete,Abortion induced complete,Unmatched,5th
Discharge,free,free,Wheat-free diet,Unmatched,5th
Discharge,ejection,ejection,Painful erection,Unmatched,5th
Discharge,fire,fire,Small fibre neuropathy,Unmatched,5th
Discharge,clear,clear,Clear cell sarcoma of the kidney,Unmatched,5th
Discharge,complete,complete,Abortion induced complete,Unmatched,5th
Discharge,vent,air,Paratracheal air cyst,Unmatched,5th
Discharge,emission,emission,Positron emission tomogram breast,Unmatched,5th
Discharge,venting,air,Paratracheal air cyst,Unmatched,5th
Discharge,drop,drop,Croup noninfectious,Unmatched,5th
Hanging,fall,fall,B-cell small lymphocytic lymphoma,Unmatched,5th
Hanging,advert,touch,Douglas' pouch mass,Unmatched,5th
Hanging,cling,cleft,Branchial cleft sinus,Unmatched,5th
Hanging,attend,aids,Lymphoma AIDS related,Unmatched,5th
Hanging,dangle,drop,Croup noninfectious,Unmatched,5th
Hanging,flow,flow,Directional Doppler flow tests,Unmatched,5th
Hanging,hang,flow,Directional Doppler flow tests,Unmatched,5th
Hanging,attention,attention,Sodium retention,Unmatched,5th
Hanging,attender,assisted,Ventricular assist device insertion,Unmatched,5th
Bladder mapping,bladder represent,bladder stage,Bladder adenocarcinoma stage IV,Unmatched,5th
Eyelid abrasion,eyelid scrape,eyelid skin,Chronic myeloid leukaemia (in remission),Unmatched,5th
Gaming disorder,play disorder,work disorder,Umbilical cord vascular disorder,Unmatched,5th
Cuboid syndrome,cuboidal syndrome,block syndrome,Toxic shock syndrome streptococcal,Unmatched,5th
Cuboid syndrome,cubical syndrome,block syndrome,Toxic shock syndrome streptococcal,Unmatched,5th
Cuboid syndrome,cube syndrome,block syndrome,Toxic shock syndrome streptococcal,Unmatched,5th
Trisomy 16,trisomy sixteen,trisomy 16,Trisomy 18,Unmatched,5th
Trisomy 16,trisomy XVI,trisomy 16,Trisomy 18,Unmatched,5th
Trisomy 16,trisomy xvi,trisomy 16,Trisomy 18,Unmatched,5th
Growth disorder,maturate disorder,aged disorder,Mixed anxiety and depressive disorder,Unmatched,5th
CHILD syndrome,baby syndrome,baby syndrome,De Barsy syndrome,Unmatched,5th
Anal examination,anal examine,anal tests,Stool DNA test abnormal,Unmatched,5th
Anal examination,anal exam,anal tests,Stool DNA test abnormal,Unmatched,5th
Anal examination,anal test,anal test,Renal cyst ruptured,Unmatched,5th
Cold burn,cold bite,cold bite,Red blood cell sedimentation rate abnormal,Unmatched,5th
Cold burn,cold fire,cold fire,Yolk sac tumour site unspecified,Unmatched,5th
Tumour ablation,tumour cutting_out,tumour excision,Uterine tumour excision,Unmatched,5th
Tumour ablation,tumour excise,tumour excision,Uterine tumour excision,Unmatched,5th
Tumour ablation,tumour excision,tumour excision,Uterine tumour excision,Unmatched,5th
Tumour ablation,tumour ablate,tumour excision,Uterine tumour excision,Unmatched,5th
Tumour ablation,tumour extirpation,tumour excision,Uterine tumour excision,Unmatched,5th
Tumour ablation,tumour extirpate,tumour excision,Uterine tumour excision,Unmatched,5th
Vaginal ring,vaginal doughnut,vaginal halo,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,5th
Vaginal ring,vaginal surround,vaginal wall,Nodal marginal zone B-cell lymphoma stage I,Unmatched,5th
Vaginal ring,vaginal anchor_ring,vaginal halo,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,5th
